"Ano";"UF";"Região";"Bairros.SP";"Bairros.Fortaleza";"Bairros.RJ";"Causa.Afastamento.1";"Causa.Afastamento.2";"Causa.Afastamento.3";"Motivo.Desligamento";"CBO.94.Ocupação";"CBO.Ocupação.2002";"CNAE.2.0.Classe";"CNAE.95.Classe";"Distritos.SP";"Vínculo.Ativo.31.12";"Faixa.Etária";"Faixa.Hora.Contrat";"Faixa.Remun.Dezem..SM.";"Faixa.Remun.Média..SM.";"Faixa.Tempo.Emprego";"Grau.Instrução.2005.1985";"Escolaridade.após.2005";"Qtd.Hora.Contr";"Idade";"Ind.CEI.Vinculado";"Ind.Simples";"Mês.Admissão";"Mês.Desligamento";"Mun.Trab";"Município";"Nacionalidade";"Natureza.Jurídica";"Ind.Portador.Defic";"Qtd.Dias.Afastamento";"Raça.Cor";"Regiões.Adm.DF";"Vl.Remun.Dezembro.Nom";"Vl.Remun.Dezembro.SM";"Vl.Remun.Média.Nom";"Vl.Remun.Média.SM";"CNAE.2.0.Subclasse";"Sexo.Trabalhador";"Tamanho.Estabelecimento";"Tempo.Emprego";"Tipo.Admissão";"Tipo.Estab";"Tipo.Estab.1";"Tipo.Defic";"Tipo.Vínculo";"IBGE.Subsetor";"Vl.Rem.Janeiro.CC";"Vl.Rem.Fevereiro.CC";"Vl.Rem.Março.CC";"Vl.Rem.Abril.CC";"Vl.Rem.Maio.CC";"Vl.Rem.Junho.CC";"Vl.Rem.Julho.CC";"Vl.Rem.Agosto.CC";"Vl.Rem.Setembro.CC";"Vl.Rem.Outubro.CC";"Vl.Rem.Novembro.CC";"Ano.Chegada.Brasil";"Ind.Trab.Intermitente";"Ind.Trab.Parcial";"Tipo.Salário";"Vl.Salário.Contratual"
2008;"RJ";"SUDESTE";"0";"0";"                0400";"{ñ";"{ñ";"{ñ";21;NA;251110;73122;"74403";"0";0;5;6;"00";"04";3;NA;9;44;38;0;0;0;"7";"0000-1";330455;10;2062;0;0;"02";"{ñ c";0;0;1081,63;2,66;"7312200";1;6;11,5;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1610";"{ñ";"{ñ";"{ñ";11;NA;251110;94308;"91995";"0";0;5;6;"00";"09";5;NA;9;44;32;0;0;0;"3";"0000-1";330455;10;3069;0;0;"08";"{ñ c";0;0;4159,98;10,63;"9430800";1;7;26;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0140";"{ñ";"{ñ";"{ñ";11;NA;251110;68218;"70319";"0";0;6;6;"00";"08";3;NA;9;44;48;0;0;3;"11";"0000-1";330455;10;2054;0;0;"02";"{ñ c";0;0;2963,57;7,13;"6821801";1;5;8;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";21;NA;251110;91023;"92525";"0";0;6;6;"00";"07";2;NA;9;44;45;0;0;1;"4";"330455";330455;10;3042;0;0;"02";"{ñ c";0;0;2371,55;6,06;"9102301";1;5;3;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";11;NA;251110;91023;"92525";"0";0;6;6;"08";"07";3;NA;9;44;40;0;0;1;"12";"330455";330455;10;3042;0;0;"08";"{ñ c";2664,26;6,41;2473,93;6,04;"9102301";1;5;11,4;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";11;NA;251110;91023;"92525";"0";0;4;6;"09";"08";3;NA;9;44;27;0;0;5;"12";"330455";330455;10;3042;0;0;"08";"{ñ c";3576;8,61;3576;8,61;"9102301";1;5;7,1;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";11;NA;251110;91023;"92525";"0";0;5;6;"00";"08";1;NA;9;44;30;0;0;6;"7";"330455";330455;10;3042;0;0;"08";"{ñ c";0;0;3576;8,61;"9102301";1;5;0,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";11;NA;251110;91023;"92525";"0";0;4;6;"08";"07";3;NA;9;44;28;0;0;1;"12";"330455";330455;10;3042;0;0;"08";"{ñ c";2664,26;6,41;2672,81;6,52;"9102301";1;5;11,4;1;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0400";"{ñ";"{ñ";"{ñ";11;NA;251110;73122;"74403";"0";0;5;6;"00";"04";6;NA;9;44;37;0;0;0;"11";"0000-1";330455;10;2062;0;0;"08";"{ñ c";0;0;1167,34;2,85;"7312200";2;6;39,1;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";11;NA;251110;91023;"92525";"0";0;5;6;"08";"07";3;NA;9;44;38;0;0;1;"12";"330455";330455;10;3042;0;0;"08";"{ñ c";2664,26;6,41;2506,14;6,12;"9102301";2;5;11,4;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";11;NA;251110;91023;"92525";"0";0;6;6;"11";"10";3;NA;9;44;47;0;0;5;"12";"330455";330455;10;3042;0;0;"08";"{ñ c";6457,93;15,56;6457,93;15,56;"9102301";2;5;7,5;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";11;NA;251110;91023;"92525";"0";0;4;6;"08";"07";1;NA;9;44;28;0;0;10;"12";"330455";330455;10;3042;0;0;"08";"{ñ c";2371,55;5,71;2371,55;5,71;"9102301";2;5;2,5;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";21;NA;251110;91023;"92525";"0";0;5;6;"09";"08";3;NA;9;44;33;0;0;5;"12";"330455";330455;10;3042;0;0;"02";"{ñ c";3576;8,61;3576;8,61;"9102301";2;5;6,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0400";"{ñ";"{ñ";"{ñ";0;NA;251110;73122;"74403";"0";1;6;6;"06";"04";4;NA;9;44;40;0;0;0;"0";"0000-1";330455;10;2062;0;0;"02";"{ñ c";1442,17;3,47;1111,67;2,71;"7312200";1;6;16,5;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0370";"{ñ";"{ñ";"{ñ";0;NA;251110;50301;"63223";"0";1;4;6;"08";"06";6;NA;9;44;26;0;0;0;"0";"330455";330455;10;2054;0;0;"02";"{ñ c";2858,33;6,88;1918,19;4,67;"5030101";1;5;53,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0370";"{ñ";"{ñ";"{ñ";0;NA;251110;94308;"91995";"0";1;5;5;"10";"09";3;NA;9;40;32;0;0;4;"0";"330455";330455;10;3999;0;0;"02";"{ñ c";4160;10,02;4588,34;11,05;"9430800";1;7;8,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;94308;"91995";"0";1;6;6;"07";"06";2;NA;9;44;47;0;0;8;"0";"314700";330045;10;3999;0;0;"02";"{ñ c";1700;4,09;1700;4,09;"9430800";1;5;4,9;1;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;94308;"91995";"0";1;6;6;"05";"04";1;NA;9;44;43;0;0;11;"0";"110020";330045;10;3999;0;0;"02";"{ñ c";1245;3;1245;3;"9430800";1;5;1,9;1;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;94308;"91995";"0";1;6;6;"06";"05";2;NA;9;44;41;0;0;9;"0";"314700";330045;10;3999;0;0;"02";"{ñ c";1500;3,61;1500;3,61;"9430800";1;5;3,9;1;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;94308;"91995";"0";1;4;6;"04";"03";1;NA;9;44;26;0;0;11;"0";"110020";330045;10;3999;0;0;"02";"{ñ c";830;2;830;2;"9430800";1;5;1,9;1;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;94308;"91995";"0";1;5;6;"06";"05";1;NA;9;44;35;0;0;11;"0";"330045";330045;10;3999;0;0;"02";"{ñ c";1660;4;1659,99;3,99;"9430800";1;5;1,9;1;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0370";"{ñ";"{ñ";"{ñ";0;NA;251110;71197;"74209";"0";1;6;3;"09";"08";6;NA;9;20;44;0;0;0;"0";"0000-1";330455;10;2062;0;0;"02";"{ñ c";4000;9,63;3448,61;8,35;"7119799";1;4;37,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;6;6;"08";"07";3;NA;9;44;42;0;0;5;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";2371,55;5,71;2371,55;5,71;"9102301";1;5;7,5;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;4;6;"08";"07";3;NA;9;44;25;0;0;1;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";2664,27;6,41;2520,72;6,15;"9102301";1;5;11,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;4;6;"08";"07";3;NA;9;44;29;0;0;5;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";2371,55;5,71;2371,54;5,71;"9102301";1;5;7,6;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0370";"{ñ";"{ñ";"{ñ";0;NA;251110;94201;"91200";"0";1;6;6;"09";"08";1;NA;9;44;49;0;0;10;"0";"0000-1";330455;10;3999;0;0;"08";"{ñ c";3627,33;8,74;3627,33;8,74;"9420100";1;3;2,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1330";"{ñ";"{ñ";"{ñ";0;NA;251110;49302;"60267";"0";1;5;6;"06";"05";2;NA;9;44;32;0;0;9;"0";"0000-1";330455;10;2062;0;0;"02";"{ñ c";1400;3,37;1400;3,37;"4930202";1;10;3,3;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;5;6;"09";"08";2;NA;10;44;30;0;0;9;"0";"330455";330455;10;3042;0;0;"02";"{ñ c";3715,23;8,95;3645,61;8,78;"9102301";1;5;3,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;14126;"18120";"0";1;5;6;"03";"02";7;NA;9;44;37;0;0;0;"0";"0000-1";330390;10;2062;0;0;"02";"{ñ c";490;1,18;456,66;1,11;"1412601";2;2;98,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0400";"{ñ";"{ñ";"{ñ";0;NA;251110;73122;"74403";"0";1;6;6;"08";"07";7;NA;9;44;43;0;0;0;"0";"0000-1";330455;10;2062;0;0;"08";"{ñ c";2228,88;5,37;2107,37;5,14;"7312200";2;6;65,8;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0400";"{ñ";"{ñ";"{ñ";0;NA;251110;73122;"74403";"0";1;6;6;"05";"04";6;NA;9;44;41;0;0;0;"0";"0000-1";330455;10;2062;0;0;"08";"{ñ c";1211,54;2,91;1167,91;2,85;"7312200";2;6;40,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0400";"{ñ";"{ñ";"{ñ";0;NA;251110;73122;"74403";"0";1;5;6;"07";"06";4;NA;9;44;36;0;0;0;"0";"0000-1";330455;10;2062;0;0;"02";"{ñ c";1748,21;4,21;1652,9;4,03;"7312200";2;6;14,5;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0400";"{ñ";"{ñ";"{ñ";0;NA;251110;73122;"74403";"0";1;5;6;"08";"06";4;NA;9;44;30;0;0;0;"0";"0000-1";330455;10;2062;0;0;"02";"{ñ c";2330,95;5,61;1701,46;4,15;"7312200";2;6;14,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;6;6;"08";"07";3;NA;9;44;42;0;0;3;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";2664,27;6,41;2533,06;6,09;"9102301";2;5;9,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;6;6;"11";"10";3;NA;9;44;49;0;0;1;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";7255,03;17,48;6824,44;16,68;"9102301";2;5;11,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;6;6;"11";"10";3;NA;9;44;45;0;0;5;"0";"330455";330455;10;3042;0;0;"02";"{ñ c";6457,93;15,56;6457,93;15,56;"9102301";2;5;7,9;1;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;5;6;"10";"08";3;NA;9;44;30;0;0;1;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";4155,92;10,01;3909,26;9,55;"9102301";2;5;11,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;4;6;"10";"08";3;NA;9;44;28;0;0;1;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";4155,92;10,01;3909,26;9,55;"9102301";2;5;11,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"40";"40";"{ñ";0;NA;251110;91023;"92525";"0";1;4;6;"02";"05";3;NA;9;44;27;0;0;1;"0";"330455";330455;10;3042;0;287;"08";"{ñ c";322,94;0,77;1489,79;3,83;"9102301";2;5;11,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;4;6;"09";"08";2;NA;9;44;26;0;0;8;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";3715,23;8,95;3631,69;8,74;"9102301";2;5;4,7;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;5;6;"10";"08";3;NA;9;44;31;0;0;1;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";4155,92;10,01;3127,66;7,62;"9102301";2;5;11,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;6;6;"11";"10";3;NA;9;44;46;0;0;5;"0";"330455";330455;10;3042;0;0;"02";"{ñ c";6457,93;15,56;6457,93;15,56;"9102301";2;5;7,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0250";"{ñ";"{ñ";"{ñ";0;NA;251110;85325;"80322";"0";1;8;5;"10";"09";8;NA;9;40;68;0;0;0;"0";"0000-1";330455;10;1104;0;0;"{ñ";"{ñ c";4388,6;10,57;4650,79;11,35;"8532500";2;10;239,9;0;1;"CNPJ                ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0250";"{ñ";"{ñ";"{ñ";0;NA;251110;85325;"80322";"0";1;7;5;"11";"10";8;NA;9;40;57;0;0;0;"0";"0000-1";330455;10;1104;0;0;"{ñ";"{ñ c";6301,32;15,18;6396,47;15,6;"8532500";2;10;401,9;0;1;"CNPJ                ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0250";"{ñ";"{ñ";"{ñ";0;NA;251110;85325;"80322";"0";1;7;5;"11";"10";8;NA;9;40;58;0;0;0;"0";"0000-1";330455;10;1104;0;0;"{ñ";"{ñ c";6597,88;15,89;6531,54;15,92;"8532500";2;10;275,9;0;1;"CNPJ                ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0250";"{ñ";"{ñ";"{ñ";0;NA;251110;85325;"80322";"0";1;7;5;"10";"09";8;NA;9;40;54;0;0;0;"0";"0000-1";330455;10;1104;0;0;"{ñ";"{ñ c";5823,43;14,03;5720,45;13,94;"8532500";2;10;239,6;0;1;"CNPJ                ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0250";"{ñ";"{ñ";"{ñ";0;NA;251110;85325;"80322";"0";1;6;5;"11";"10";8;NA;9;40;47;0;0;0;"0";"0000-1";330455;10;1104;0;0;"{ñ";"{ñ c";6565,77;15,82;6610,75;16,1;"8532500";2;10;279,9;0;1;"CNPJ                ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0140";"{ñ";"{ñ";"{ñ";0;NA;251110;58212;"22160";"0";1;4;6;"07";"06";6;NA;9;44;29;0;0;0;"0";"0000-1";330455;10;2062;0;0;"04";"{ñ c";1748,92;4,21;1709,56;4,18;"5821200";2;7;49,2;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                0370";"{ñ";"{ñ";"{ñ";0;NA;251110;71120;"74209";"0";1;5;6;"06";"06";4;NA;9;44;37;0;0;0;"0";"0000-1";330455;10;2062;0;0;"02";"{ñ c";1649,41;3,97;1891,5;4,61;"7112000";2;5;20,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;85121;"80144";"0";1;4;4;"03";"02";7;NA;9;25;25;0;1;0;"0";"330490";330490;10;2062;0;0;"04";"{ñ c";534,55;1,28;524,62;1,27;"8512100";2;5;79,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                9999";"{ñ";"{ñ";"{ñ";0;NA;251110;85121;"80144";"0";1;4;4;"04";"03";6;NA;9;25;25;0;1;0;"0";"330490";330490;10;2062;0;0;"02";"{ñ c";652,15;1,57;648,83;1,58;"8512100";2;5;53,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RJ";"SUDESTE";"0";"0";"                1000";"{ñ";"{ñ";"{ñ";0;NA;251110;91023;"92525";"0";1;6;6;"11";"10";3;NA;10;44;48;0;0;1;"0";"330455";330455;10;3042;0;0;"08";"{ñ c";7255,03;17,48;6824,44;16,68;"9102301";2;5;11,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RN";"NORDESTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";11;NA;251110;19314;"23400";"0";0;4;6;"00";"07";6;NA;9;44;29;0;0;0;"9";"240140";240140;10;2062;0;0;"02";"{ñ c";0;0;2611,4;6,41;"1931400";1;10;36,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RS";"SUL";"                0000";"0";"0";"{ñ";"{ñ";"{ñ";11;NA;251110;42111;"45225";"                0000";0;4;6;"00";"03";3;NA;9;44;25;0;0;0;"8";"431490";431490;10;2062;0;0;"02";"{ñ c";0;0;777,75;1,9;"4211101";1;5;9,3;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RS";"SUL";"                0000";"0";"0";"{ñ";"{ñ";"{ñ";11;NA;251110;42111;"45225";"                0000";0;4;6;"00";"07";3;NA;9;44;25;0;0;0;"8";"431490";431490;10;2062;0;0;"02";"{ñ c";0;0;2176,87;5,35;"4211101";1;5;9,3;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RS";"SUL";"                0000";"0";"0";"40";"{ñ";"{ñ";10;NA;251110;84116;"75116";"                0000";0;5;5;"00";"01";6;NA;9;32;30;0;0;0;"3";"431810";431810;10;1031;0;78;"{ñ";"{ñ c";0;0;231,76;0,6;"8411600";2;9;45,1;0;1;"CNPJ                ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RS";"SUL";"                0000";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;84116;"75116";"                0000";1;6;5;"05";"04";6;NA;9;32;42;0;0;0;"0";"431810";431810;10;1031;0;0;"{ñ";"{ñ c";949,04;2,28;959,84;2,34;"8411600";1;9;56;0;1;"CNPJ                ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RS";"SUL";"                0000";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;45111;"50105";"                0000";1;5;6;"08";"07";8;NA;9;44;37;0;0;0;"0";"0000-1";430790;10;2054;0;0;"02";"{ñ c";2815,35;6,78;2760,55;6,75;"4511101";2;5;136,9;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RS";"SUL";"                0000";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;15297;"19291";"                0000";1;5;6;"10";"09";8;NA;9;44;39;0;0;0;"0";"0000-1";430760;10;2062;0;0;"02";"{ñ c";5389,06;12,98;5184,52;12,67;"1529700";2;5;120,4;0;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2008;"RS";"SUL";"                0000";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;72207;"73202";"                0000";1;4;5;"03";"02";2;NA;9;40;26;0;0;8;"0";"0000-1";430700;10;2062;0;0;"02";"{ñ c";507,22;1,22;466,64;1,12;"7220700";2;3;4,9;2;1;"CNPJ                ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
